page,type,raw,translation,note
14,多义,warrant a divergence in prices,足以让价格背离显得合理,warrant 本句义：动词，使…有正当理由；常见义：搜查令、权证
14,生词,premise,前提,逻辑推理的前提假设；易与 premises（房屋场地）混淆
14,词组,It also happens to be,它恰好也是,happen to do 碰巧；指该策略碰巧也被主观交易者使用
14,生词,coherent framework,自洽的框架,coherent 连贯一致、逻辑自洽的；与 consistent（前后一致）近义并列
14,多义,what constitutes a divergence,什么才算构成一次背离,constitute 本句义：构成、算作；常见义：组成（成分）
14,多义,can address in great detail,能够详细解答,address 本句义：处理、解答（问题）；常见义：地址、演讲
14,术语,alpha-seeking,追求阿尔法（超额收益）的,seek alpha 指以获取独立于市场方向的超额收益为目标
14,词组,exhaustive research,详尽彻底的研究,exhaustive 穷尽式的（exhaust 用尽）；易与 exhausting（令人疲惫的）混淆
15,多义,to structure exotic products,设计/构建复杂衍生品,structure 作动词：设计（金融产品）结构；exotic 本句义：非标准的复杂（衍生品），常见义：异国情调的
15,术语,asset-backed securities,资产支持证券（ABS）,以贷款、应收账款等资产池的现金流为偿付来源的证券化产品
15,术语,credit default swaps,信用违约互换（CDS）,买方定期付费、卖方在标的债务违约时赔付的信用衍生品
15,多义,goes live,（系统）上线,live 本句义：投入实盘运行；常见义：活的、现场直播的
15,多义,human discretion,人的自主判断,discretion 本句义：自行决断权；另一常见义：谨慎、分寸
15,词组,should not be understated,不应被轻描淡写,understate 淡化表述、说轻了；与 overstate（夸大）相对
15,多义,separates the best quants from the mediocre,把顶尖量化和平庸之辈区分开来,separate A from B 区分；the mediocre 形容词加 the 指代一类人：平庸者
15,生词,carefully curate,精心挑选打理,curate 原指策展（curator 策展人），引申为精心筛选、组织（数据、内容）
15,生词,transformations thereof,其（数据）的各种变换,thereof 正式书面语＝of that/of it，指代前文提到之物
15,词组,above all else,最重要的是,all else 其他一切；表示凌驾于所有因素之上
15,难句,"As such, good and bad judgments are multiplied over and over through time as the computer faithfully implements exactly what it was told to do.",因此，随着计算机忠实执行人给它的指令，好的和坏的判断都会随时间被一遍遍放大。,as such 因此、照此；被动语态 are multiplied；as 引导伴随状语从句；what it was told to do 名词性从句作 implements 的宾语
15,词组,the frontiers of the systematic approach,系统化方法的边界,frontier 前沿、边界，此处指系统化方法适用范围的尽头
15,多义,caused Merrill’s price to skyrocket,导致美林股价飙升,skyrocket 动词：像火箭般蹿升；cause sth to do 使…发生
15,难句,might have led a naïve quant strategy to draw the conclusion that Merrill had suddenly become drastically overpriced relative to other banks and was therefore an attractive candidate to be sold short,（这次并购）可能会让一个“天真的”量化策略得出结论：美林相对其他银行突然被严重高估，因此是个诱人的做空对象。,might have led 对过去的虚拟推测；lead sb to draw the conclusion that… 结论同位语从句；从句内 had become 与 was 并列；candidate to be sold short 待做空的候选标的
16,词组,"garbage in, garbage out",垃圾进，垃圾出,计算机领域格言：输入数据是垃圾，输出结果必然是垃圾
16,术语,override the system,人工推翻/干预系统,override 凌驾于（自动决策）之上强行改变；量化语境指人工干预模型
16,生词,preemptively,先发制人地；预防性地,preempt 抢先行动使（问题）不发生；副词后缀 -ively
16,多义,pulling names off the list of tradable securities,把一些股票从可交易名单中撤下,name 本句义：名单上的标的、个股；pull off 撤下
16,词组,at the first sign of credible rumors,一有可信传闻的苗头就…,at the first sign of 一出现…的最初迹象；credible 可信的（易与 credulous 轻信的混淆）
16,词组,reserve the right to,保留…的权利,法律及正式用语：声明自己有权在需要时做某事
16,生词,unknowable repercussions,无法预知的连锁后果,repercussion 原指回响，引申为事件的连锁影响；unknowable 不可知的
16,术语,fully discretionary strategies and fully systematic,全主观 vs 全系统化,主观＝人做决策；系统化＝规则和模型做决策；两者构成一条光谱的两端
16,多义,the selection and sizing of portfolio positions,持仓标的的选择与仓位大小的确定,sizing 本句义：确定规模（size 动词化）；position 头寸
16,语法,"If both the question of what positions to own and how much of each to own are usually answered systematically, that’s a quant.",如果“持有什么头寸”和“每个持有多少”这两个问题通常都由系统回答，那就是量化。,主语是 both the question of A and B，A、B 分别为 what/how much 疑问词+不定式结构；that's a quant 用指示代词收束定义
16,生词,quasi-quant,准量化；类量化,quasi- 拉丁前缀：类似而非完全；指部分环节量化、部分靠人的交易者
16,多义,automated systems to screen for potential investment opportunities,用自动化系统筛选潜在投资机会,screen 本句义：动词筛选；常见义：屏幕；screen for 按条件过滤
16,生词,winnowing,筛减,winnow 原指扬谷去糠，引申为从大量候选中筛出少数
16,词组,human discretion kicks in,人的判断开始介入,kick in 习语：开始起作用、生效
16,多义,leave the sourcing and selection of trades entirely up to humans,把交易机会的发掘与挑选完全交给人,sourcing 本句义：寻找来源、发掘（source 动词化）；leave…up to sb 交由某人负责
16,词组,allocate among these trades,在这些交易之间分配（资金）,allocate 配置、分配；among 表三者以上之间
17,多义,a subset of the tools in a proper quant’s toolbox,正牌量化工具箱里工具的一个子集,subset 数学用语：子集；proper 本句义：真正意义上的、名副其实的（前置定语）
17,生词,a schematic of a typical quantitative trading system,典型量化交易系统的示意图,schematic 名词：结构简图、原理图；形容词义为图式化的
17,生词,This diagram portrays,这张图描绘/呈现,portray 描绘、刻画，与 portrait（肖像）同源
17,多义,"live, “production” trading strategy",实盘运行的“生产”策略,production 本句义：软件工程术语，生产环境（实盘），与研发、测试环境相对；live 实盘运行的
17,词组,create the strategy in the first place,当初创建这个策略,in the first place 习语：一开始、最初
17,术语,alpha model,阿尔法模型,量化系统中负责预测标的未来走势、产生盈利信号的模块
17,术语,portfolio construction model,组合构建模型,在收益、风险、成本三者间权衡并决定目标持仓的模块
17,术语,execution model,执行模型,负责以低成本高效率把目标交易送入市场成交的模块
17,术语,transaction cost model,交易成本模型,估算完成调仓所需交易费用（佣金、滑点、冲击成本）的模块
17,术语,the trend follower,趋势跟踪者,采用趋势跟踪策略（顺着近期价格方向押注）的交易者
17,难句,"Risk models, by contrast, are designed to help limit the amount of exposure the quant has to those factors that are unlikely to generate returns but could drive losses.",相比之下，风险模型旨在帮助限制量化交易者暴露于那些不太可能带来收益、却可能造成亏损的因素的敞口大小。,exposure 后是省略 that 的定语从句，have exposure to 被拆开；factors 后接 that 定语从句，内含 unlikely to…but could… 对比
18,词组,line up in the same direction,（多个信号）方向趋同；排成一线,line up 排队对齐，引申为多个预测同向叠加导致风险集中
18,多义,migrate from the current portfolio,从当前组合迁移（调仓）,migrate 本句义：持仓状态的迁移、调仓；常见义：（候鸟）迁徙
